work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,SE,FT,Machine Learning Engineer,210000,USD,210000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,178500,USD,178500,US,0,US,M
2024,SE,FT,AI Research Scientist,150000,USD,150000,SA,50,SA,M
2024,EX,FT,Machine Learning Engineer,290000,USD,290000,US,0,US,M
2024,EX,FT,Machine Learning Engineer,232000,USD,232000,US,0,US,M
2024,SE,FT,Research Scientist,234000,USD,234000,US,0,US,M
2024,SE,FT,Research Scientist,146000,USD,146000,US,0,US,M
2024,MI,FT,Data Engineer,172400,USD,172400,US,0,US,M
2024,MI,FT,Data Engineer,109000,USD,109000,US,0,US,M
2024,EN,FT,Data Analyst,88800,USD,88800,US,0,US,M
2024,EN,FT,Data Analyst,64600,USD,64600,US,0,US,M
2024,MI,FT,MLOps Engineer,156200,USD,156200,CA,0,CA,M
2024,MI,FT,MLOps Engineer,106500,USD,106500,CA,0,CA,M
2024,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
2024,SE,FT,Data Scientist,109400,USD,109400,US,0,US,M
2024,EN,FT,Research Analyst,106000,USD,106000,US,0,US,M
2024,EN,FT,Research Analyst,66000,USD,66000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,234300,USD,234300,US,0,US,M
2024,SE,FT,Machine Learning Engineer,96900,USD,96900,US,0,US,M
2024,EN,FT,Data Analyst,157600,USD,157600,US,0,US,M
2024,EN,FT,Data Analyst,96800,USD,96800,US,0,US,M
2024,SE,FT,Research Engineer,339250,USD,339250,US,0,US,M
2024,SE,FT,Research Engineer,180000,USD,180000,US,0,US,M
2024,MI,FT,Big Data Engineer,2300000,INR,27611,IN,100,IN,L
2024,EN,FT,Data Analyst,70000,USD,70000,US,0,US,M
2024,EN,FT,Data Analyst,50000,USD,50000,US,0,US,M
2024,SE,FT,Research Analyst,94600,USD,94600,US,0,US,M
2024,SE,FT,Research Analyst,77400,USD,77400,US,0,US,M
2024,EN,FT,Data Analyst,192500,USD,192500,US,0,US,M
2024,EN,FT,Data Analyst,140000,USD,140000,US,0,US,M
2024,MI,FT,Data Scientist,154500,USD,154500,US,0,US,M
2024,MI,FT,Data Scientist,75705,USD,75705,US,0,US,M
2024,EN,FT,Business Intelligence Analyst,95000,USD,95000,US,0,US,M
2024,EN,FT,Business Intelligence Analyst,85000,USD,85000,US,0,US,M
2024,MI,FT,Business Intelligence Manager,164700,USD,164700,US,0,US,M
2024,MI,FT,Business Intelligence Manager,117500,USD,117500,US,0,US,M
2024,EN,FT,Data Analyst,80000,USD,80000,US,0,US,M
2024,EN,FT,Data Analyst,45700,USD,45700,US,0,US,M
2024,SE,FT,Data Analyst,117000,USD,117000,US,0,US,M
2024,SE,FT,Data Analyst,115765,USD,115765,US,0,US,M
2024,SE,FT,Data Analyst,140000,USD,140000,CA,0,CA,M
2024,SE,FT,Data Analyst,107000,USD,107000,CA,0,CA,M
2024,SE,FT,Machine Learning Engineer,178250,USD,178250,US,100,US,M
2024,SE,FT,Machine Learning Engineer,105500,USD,105500,US,100,US,M
2024,SE,FT,Data Developer,50000,GBP,62500,GB,0,GB,M
2024,SE,FT,Data Developer,50000,GBP,62500,GB,0,GB,M
2024,SE,FT,Prompt Engineer,197011,USD,197011,US,100,US,M
2024,SE,FT,Prompt Engineer,115889,USD,115889,US,100,US,M
2024,MI,FT,Research Scientist,138000,USD,138000,US,0,US,M
2024,MI,FT,Research Scientist,86000,USD,86000,US,0,US,M
2024,SE,FT,Data Engineer,259700,USD,259700,US,100,US,M
2024,SE,FT,Data Engineer,185500,USD,185500,US,100,US,M
2024,EN,FT,Data Analyst,80000,USD,80000,US,100,US,M
2024,EN,FT,Data Analyst,80000,USD,80000,US,100,US,M
2024,EX,FT,Data Analyst,175000,USD,175000,US,0,US,M
2024,EX,FT,Data Analyst,68000,USD,68000,US,0,US,M
2024,MI,FT,Data Science,243500,USD,243500,US,0,US,M
2024,MI,FT,Data Science,201400,USD,201400,US,0,US,M
2024,EN,FT,Data Analyst,26800,GBP,33500,GB,0,GB,M
2024,EN,FT,Data Analyst,26800,GBP,33500,GB,0,GB,M
2024,MI,FT,Data Analyst,110000,USD,110000,US,0,US,M
2024,MI,FT,Data Analyst,90000,USD,90000,US,0,US,M
2024,SE,FT,Research Scientist,123765,USD,123765,US,100,US,M
2024,SE,FT,Research Scientist,85469,USD,85469,US,100,US,M
2024,MI,FT,Data Analyst,85000,USD,85000,US,100,US,M
2024,MI,FT,Data Analyst,61800,USD,61800,US,100,US,M
2024,MI,FT,Data Engineer,242100,USD,242100,US,0,US,M
2024,MI,FT,Data Engineer,116200,USD,116200,US,0,US,M
2024,MI,FT,Data Manager,128000,USD,128000,US,0,US,M
2024,MI,FT,Data Manager,81500,USD,81500,US,0,US,M
2024,SE,FT,Machine Learning Engineer,250000,USD,250000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,212500,USD,212500,US,0,US,M
2024,SE,FT,Data Scientist,90000,EUR,100000,FR,100,FR,M
2024,SE,FT,Data Scientist,50000,EUR,55555,FR,100,FR,M
2024,MI,FT,Data Specialist,69000,USD,69000,US,0,US,M
2024,MI,FT,Data Specialist,44000,USD,44000,US,0,US,M
2024,MI,FT,Data Analyst,77280,USD,77280,US,0,US,M
2024,MI,FT,Data Analyst,58000,USD,58000,US,0,US,M
2024,EN,FT,Business Intelligence,166000,USD,166000,US,100,US,M
2024,EN,FT,Business Intelligence,119000,USD,119000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,192000,USD,192000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,164000,USD,164000,US,0,US,M
2024,MI,FT,Research Scientist,218213,USD,218213,US,0,US,M
2024,MI,FT,Research Scientist,151800,USD,151800,US,0,US,M
2024,SE,FT,Data Architect,149750,USD,149750,US,100,US,M
2024,SE,FT,Data Architect,84500,USD,84500,US,100,US,M
2024,SE,FT,Data Scientist,130000,USD,130000,US,0,US,M
2024,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M
2024,MI,FT,Data Integration Engineer,100000,USD,100000,US,0,US,M
2024,MI,FT,Data Integration Engineer,70000,USD,70000,US,0,US,M
2024,MI,FT,Data Engineer,200000,USD,200000,US,0,US,M
2024,MI,FT,Data Engineer,150000,USD,150000,US,0,US,M
2024,SE,FT,Data Scientist,253430,USD,253430,US,0,US,M
2024,SE,FT,Data Scientist,200740,USD,200740,US,0,US,M
2024,SE,FT,Data Scientist,234900,USD,234900,US,0,US,M
2024,SE,FT,Data Scientist,97300,USD,97300,US,0,US,M
2024,SE,FT,Machine Learning Engineer,206000,USD,206000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,165000,USD,165000,US,100,US,M
2024,EN,FT,Data Analyst,70000,USD,70000,US,100,US,M
2024,EN,FT,Data Analyst,60000,USD,60000,US,100,US,M
2024,MI,FT,Data Science Manager,328000,USD,328000,US,0,US,M
2024,MI,FT,Data Science Manager,258000,USD,258000,US,0,US,M
2024,SE,FT,Data Engineer,190000,USD,190000,US,0,US,M
2024,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
2024,SE,FT,Data Engineer,100000,EUR,111111,PL,100,PL,M
2024,SE,FT,Data Engineer,60000,EUR,66666,PL,100,PL,M
2024,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M
2024,SE,FT,Data Scientist,162000,USD,162000,US,0,US,M
2024,EX,FT,Business Intelligence,230000,USD,230000,CA,0,CA,M
2024,EX,FT,Business Intelligence,155000,USD,155000,CA,0,CA,M
2024,EN,FT,Data Science Analyst,70000,USD,70000,US,0,US,M
2024,EN,FT,Data Science Analyst,64000,USD,64000,US,0,US,M
2024,SE,FT,Data Analyst,165000,USD,165000,US,100,US,M
2024,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M
2024,SE,FT,Data Scientist,162000,USD,162000,US,0,US,M
2024,SE,FT,Data Analytics Associate,91000,USD,91000,US,50,US,L
2024,EN,FT,Research Analyst,219000,USD,219000,US,0,US,M
2024,EN,FT,Research Analyst,123000,USD,123000,US,0,US,M
2024,MI,FT,Data Scientist,212000,USD,212000,US,0,US,M
2024,MI,FT,Data Scientist,93300,USD,93300,US,0,US,M
2024,EN,FT,BI Analyst,157600,USD,157600,US,0,US,M
2024,EN,FT,BI Analyst,96800,USD,96800,US,0,US,M
2024,EN,FT,Data Analyst,137100,USD,137100,US,0,US,M
2024,EN,FT,Data Analyst,109700,USD,109700,US,0,US,M
2024,MI,FT,Data Manager,83300,USD,83300,US,0,US,M
2024,MI,FT,Data Manager,47500,USD,47500,US,0,US,M
2024,SE,FT,Data Engineer,304750,USD,304750,US,0,US,M
2024,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
2024,SE,FT,Data Architect,242100,USD,242100,US,0,US,M
2024,SE,FT,Data Architect,116200,USD,116200,US,0,US,M
2024,MI,FT,Cloud Database Engineer,189000,USD,189000,US,0,US,M
2024,MI,FT,Cloud Database Engineer,106000,USD,106000,US,0,US,M
2024,EN,FT,Research Engineer,101200,USD,101200,US,0,US,M
2024,EN,FT,Research Engineer,57700,USD,57700,US,0,US,M
2024,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
2024,SE,FT,Data Engineer,77400,USD,77400,US,0,US,M
2024,SE,FT,Machine Learning Engineer,270000,USD,270000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,153000,USD,153000,US,0,US,M
2024,EN,FT,Data Reporting Analyst,90300,USD,90300,US,0,US,M
2024,EN,FT,Data Reporting Analyst,50200,USD,50200,US,0,US,M
2024,EN,FT,Data Engineer,146000,USD,146000,US,0,US,M
2024,EN,FT,Data Engineer,98000,USD,98000,US,0,US,M
2024,MI,FT,Data Specialist,105000,USD,105000,AU,0,AU,M
2024,MI,FT,Data Specialist,80000,USD,80000,AU,0,AU,M
2024,SE,FT,Data Engineer,300000,USD,300000,US,0,US,M
2024,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M
2024,EX,FT,Data Analyst,125000,USD,125000,US,0,US,M
2024,EX,FT,Data Analyst,100000,USD,100000,US,0,US,M
2024,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M
2024,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2024,MI,FT,Data Engineer,115000,USD,115000,US,100,US,M
2024,MI,FT,Data Engineer,75000,USD,75000,US,100,US,M
2024,SE,FT,Research Scientist,96643,USD,96643,CA,0,CA,M
2024,SE,FT,Research Scientist,51543,USD,51543,CA,0,CA,M
2024,MI,FT,Business Intelligence Analyst,181280,USD,181280,US,0,US,M
2024,MI,FT,Business Intelligence Analyst,164800,USD,164800,US,0,US,M
2024,MI,FT,Data Analyst,107500,USD,107500,US,0,US,M
2024,MI,FT,Data Analyst,96750,USD,96750,US,0,US,M
2024,SE,FT,Data Scientist,96750,USD,96750,US,0,US,M
2024,SE,FT,Data Scientist,69600,USD,69600,US,0,US,M
2024,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M
2024,MI,FT,Data Scientist,127500,USD,127500,US,100,US,M
2024,EX,FT,Data Engineer,225000,USD,225000,US,0,US,M
2024,EX,FT,Data Engineer,190000,USD,190000,US,0,US,M
2024,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M
2024,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M
2024,SE,FT,Data Architect,175000,USD,175000,US,0,US,M
2024,SE,FT,Data Architect,117000,USD,117000,US,0,US,M
2024,SE,FT,Data Scientist,190000,USD,190000,US,100,US,M
2024,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M
2024,SE,FT,Research Scientist,245400,USD,245400,US,0,US,M
2024,SE,FT,Research Scientist,139000,USD,139000,US,0,US,M
2024,MI,FT,Data Scientist,170000,USD,170000,US,0,US,M
2024,MI,FT,Data Scientist,120000,USD,120000,US,0,US,M
2024,SE,FT,Data Engineer,169900,USD,169900,US,100,US,M
2024,SE,FT,Data Engineer,135920,USD,135920,US,100,US,M
2024,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M
2024,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M
2024,SE,FT,Data Science,240000,USD,240000,US,0,US,M
2024,SE,FT,Data Science,204000,USD,204000,US,0,US,M
2024,SE,FT,Data Scientist,185000,USD,185000,US,0,US,M
2024,SE,FT,Data Scientist,123000,USD,123000,US,0,US,M
2024,MI,FT,Data Science,170000,USD,170000,US,0,US,M
2024,MI,FT,Data Science,140000,USD,140000,US,0,US,M
2024,SE,FT,AI Engineer,90000,USD,90000,AE,0,AE,L
2024,SE,FT,Machine Learning Engineer,180500,USD,180500,US,0,US,M
2024,SE,FT,Machine Learning Engineer,96200,USD,96200,US,0,US,M
2024,SE,FT,Machine Learning Engineer,235000,USD,235000,AU,0,AU,M
2024,SE,FT,Machine Learning Engineer,175000,USD,175000,AU,0,AU,M
2024,MI,FT,Business Intelligence Developer,95413,USD,95413,US,100,US,M
2024,MI,FT,Business Intelligence Developer,70692,USD,70692,US,100,US,M
2024,SE,FT,Data Engineer,110000,USD,110000,UA,0,UA,M
2024,SE,FT,Data Engineer,48000,USD,48000,UA,0,UA,M
2024,SE,FT,Data Scientist,222300,USD,222300,US,0,US,M
2024,SE,FT,Data Scientist,119700,USD,119700,US,0,US,M
2024,SE,FT,Cloud Database Engineer,170375,USD,170375,US,100,US,M
2024,SE,FT,Cloud Database Engineer,102500,USD,102500,US,100,US,M
2024,SE,FT,Data Engineer,270000,USD,270000,AU,0,AU,M
2024,SE,FT,Data Engineer,190000,USD,190000,AU,0,AU,M
2024,MI,FT,Data Engineer,98000,USD,98000,US,0,US,M
2024,MI,FT,Data Engineer,68300,USD,68300,US,0,US,M
2024,MI,FT,Machine Learning Engineer,223100,USD,223100,US,100,US,M
2024,MI,FT,Machine Learning Engineer,126400,USD,126400,US,100,US,M
2024,SE,FT,Data Engineer,283800,USD,283800,US,100,US,M
2024,SE,FT,Data Engineer,198900,USD,198900,US,100,US,M
2024,MI,FT,Research Engineer,166000,USD,166000,US,0,US,M
2024,MI,FT,Research Engineer,73000,USD,73000,US,0,US,M
2024,EN,FT,Data Analyst,130000,USD,130000,US,0,US,M
2024,EN,FT,Data Analyst,100000,USD,100000,US,0,US,M
2024,SE,FT,Machine Learning Scientist,220000,USD,220000,US,0,US,M
2024,SE,FT,Machine Learning Scientist,137500,USD,137500,US,0,US,M
2024,SE,FT,Research Engineer,234000,USD,234000,US,0,US,M
2024,SE,FT,Research Engineer,146000,USD,146000,US,0,US,M
2024,EN,FT,Data Analyst,39600,EUR,44000,LT,0,LT,M
2024,EN,FT,Data Analyst,33600,EUR,37333,LT,0,LT,M
2024,SE,FT,Data Engineer,275000,USD,275000,US,100,US,M
2024,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M
2024,SE,FT,Data Engineer,204000,USD,204000,US,0,US,M
2024,SE,FT,Data Engineer,163200,USD,163200,US,0,US,M
2024,MI,FT,Data Scientist,135000,USD,135000,US,100,US,M
2024,MI,FT,Data Scientist,110000,USD,110000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,195000,USD,195000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,170000,USD,170000,US,100,US,M
2024,MI,FT,Data Engineer,210000,USD,210000,US,0,US,M
2024,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M
2024,MI,FT,Data Scientist,136000,USD,136000,US,0,US,M
2024,MI,FT,Data Scientist,106700,USD,106700,US,0,US,M
2024,MI,FT,Data Scientist,164000,USD,164000,US,0,US,M
2024,MI,FT,Data Scientist,131000,USD,131000,US,0,US,M
2024,MI,FT,Applied Scientist,250000,USD,250000,US,0,US,M
2024,MI,FT,Applied Scientist,170000,USD,170000,US,0,US,M
2024,SE,FT,Data Analyst,175000,USD,175000,US,0,US,M
2024,SE,FT,Data Analyst,117000,USD,117000,US,0,US,M
2024,SE,FT,Data Engineer,205500,USD,205500,US,100,US,M
2024,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M
2024,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M
2024,SE,FT,Data Engineer,82500,USD,82500,US,0,US,M
2024,MI,FT,Data Science Manager,240000,USD,240000,US,0,US,M
2024,MI,FT,Data Science Manager,180000,USD,180000,US,0,US,M
2024,SE,FT,Data Analyst,157500,USD,157500,US,100,US,M
2024,SE,FT,Data Analyst,132500,USD,132500,US,100,US,M
2024,SE,FT,Data Engineer,209943,USD,209943,US,0,US,M
2024,SE,FT,Data Engineer,155175,USD,155175,US,0,US,M
2024,SE,FT,Data Scientist,244800,USD,244800,US,0,US,M
2024,SE,FT,Data Scientist,172000,USD,172000,US,0,US,M
2024,SE,FT,Research Scientist,250000,USD,250000,US,0,US,M
2024,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M
2024,SE,FT,Research Scientist,600000,USD,600000,US,0,US,M
2024,SE,FT,Research Scientist,280000,USD,280000,US,0,US,M
2024,SE,FT,Prompt Engineer,600000,USD,600000,US,0,US,M
2024,SE,FT,Prompt Engineer,280000,USD,280000,US,0,US,M
2024,SE,FT,Data Science,180000,USD,180000,US,0,US,M
2024,SE,FT,Data Science,160000,USD,160000,US,0,US,M
2024,EN,FT,Data Analyst,184180,USD,184180,US,0,US,M
2024,EN,FT,Data Analyst,159870,USD,159870,US,0,US,M
2024,SE,FT,Data Scientist,195000,USD,195000,US,0,US,M
2024,SE,FT,Data Scientist,110000,USD,110000,US,0,US,M
2024,SE,FT,Research Scientist,500000,USD,500000,US,100,US,M
2024,SE,FT,Research Scientist,180000,USD,180000,US,100,US,M
2024,SE,FT,Data Scientist,220000,USD,220000,US,0,US,M
2024,SE,FT,Data Scientist,137500,USD,137500,US,0,US,M
2024,SE,FT,AI Engineer,212000,USD,212000,US,0,US,M
2024,SE,FT,AI Engineer,93300,USD,93300,US,0,US,M
2024,SE,FT,Data Scientist,212000,USD,212000,US,0,US,M
2024,SE,FT,Data Scientist,93300,USD,93300,US,0,US,M
2024,EN,FT,Data Analyst,291900,USD,291900,US,0,US,M
2024,EN,FT,Data Analyst,103800,USD,103800,US,0,US,M
2024,SE,FT,Data Science,234000,USD,234000,US,0,US,M
2024,SE,FT,Data Science,146000,USD,146000,US,0,US,M
2024,SE,FT,Data Scientist,212000,USD,212000,US,0,US,M
2024,SE,FT,Data Scientist,93300,USD,93300,US,0,US,M
2024,MI,FT,Data Science Consultant,160000,USD,160000,US,100,US,M
2024,MI,FT,Data Science Consultant,70000,USD,70000,US,100,US,M
2024,SE,FT,Research Engineer,179000,USD,179000,US,0,US,M
2024,SE,FT,Research Engineer,112000,USD,112000,US,0,US,M
2024,EN,FT,Data Management Analyst,145000,USD,145000,US,0,US,M
2024,EN,FT,Data Management Analyst,120000,USD,120000,US,0,US,M
2024,MI,FT,Data Scientist,142100,USD,142100,US,0,US,M
2024,MI,FT,Data Scientist,94700,USD,94700,US,0,US,M
2024,MI,FT,AI Engineer,166000,USD,166000,US,0,US,M
2024,MI,FT,AI Engineer,73100,USD,73100,US,0,US,M
2024,SE,FT,Data Science Consultant,145000,USD,145000,US,0,US,M
2024,SE,FT,Data Science Consultant,128000,USD,128000,US,0,US,M
2024,EN,FT,Data Analyst,90000,USD,90000,US,0,US,M
2024,EN,FT,Data Analyst,75000,USD,75000,US,0,US,M
2024,MI,FT,Data Scientist,99000,USD,99000,US,0,US,M
2024,MI,FT,Data Scientist,87000,USD,87000,US,0,US,M
2024,EX,FT,Data Engineer,334075,USD,334075,CA,0,CA,M
2024,EX,FT,Data Engineer,268500,USD,268500,CA,0,CA,M
2024,SE,FT,Data Scientist,230000,USD,230000,US,0,US,M
2024,SE,FT,Data Scientist,195000,USD,195000,US,0,US,M
2024,SE,FT,Research Analyst,212000,USD,212000,US,0,US,M
2024,SE,FT,Research Analyst,93300,USD,93300,US,0,US,M
2024,EN,FT,Data Operations Analyst,110500,USD,110500,US,0,US,M
2024,EN,FT,Data Operations Analyst,69000,USD,69000,US,0,US,M
2024,SE,FT,Data Management Consultant,100000,USD,100000,US,0,US,M
2024,SE,FT,Data Management Consultant,85000,USD,85000,US,0,US,M
2024,MI,FT,Business Intelligence Analyst,107690,USD,107690,US,0,US,M
2024,MI,FT,Business Intelligence Analyst,78300,USD,78300,US,0,US,M
2024,EN,FT,Analytics Engineer,131000,USD,131000,US,100,US,M
2024,EN,FT,Analytics Engineer,110000,USD,110000,US,100,US,M
2024,EN,FT,Data Analyst,133000,USD,133000,US,0,US,M
2024,EN,FT,Data Analyst,58400,USD,58400,US,0,US,M
2024,EN,FT,Data Engineer,115000,USD,115000,US,100,US,M
2024,EN,FT,Data Engineer,87550,USD,87550,US,100,US,M
2024,EX,FT,Data Engineer,209309,USD,209309,US,0,US,M
2024,EX,FT,Data Engineer,168854,USD,168854,US,0,US,M
2024,EN,FT,Research Analyst,133000,USD,133000,US,0,US,M
2024,EN,FT,Research Analyst,58400,USD,58400,US,0,US,M
2024,SE,FT,Data Scientist,269000,USD,269000,CA,0,CA,M
2024,SE,FT,Data Scientist,165000,USD,165000,CA,0,CA,M
2024,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M
2024,SE,FT,Data Scientist,185000,USD,185000,US,0,US,M
2024,SE,FT,Research Scientist,333500,USD,333500,US,0,US,M
2024,SE,FT,Research Scientist,180000,USD,180000,US,0,US,M
2024,SE,FT,Data Scientist,195000,USD,195000,US,100,US,M
2024,SE,FT,Data Scientist,147500,USD,147500,US,100,US,M
2024,EN,FT,Machine Learning Engineer,187500,USD,187500,US,0,US,M
2024,EN,FT,Machine Learning Engineer,99500,USD,99500,US,0,US,M
2024,SE,FT,Analytics Engineer,126400,USD,126400,US,100,US,M
2024,SE,FT,Analytics Engineer,101100,USD,101100,US,100,US,M
2024,SE,FT,Data Engineer,167400,USD,167400,US,100,US,M
2024,SE,FT,Data Engineer,116600,USD,116600,US,100,US,M
2024,SE,FT,Data Analyst,126000,USD,126000,US,0,US,M
2024,SE,FT,Data Analyst,87000,USD,87000,US,0,US,M
2024,SE,FT,Data Engineer,152375,USD,152375,US,100,US,M
2024,SE,FT,Data Engineer,94000,USD,94000,US,100,US,M
2024,SE,FT,Data Quality Analyst,80000,GBP,100000,GB,0,GB,M
2024,SE,FT,Data Quality Analyst,45000,GBP,56250,GB,0,GB,M
2024,SE,FT,Data Architect,276000,USD,276000,US,0,US,M
2024,SE,FT,Data Architect,174000,USD,174000,US,0,US,M
2024,EN,FT,Data Analyst,113800,USD,113800,US,100,US,M
2024,EN,FT,Data Analyst,74400,USD,74400,US,100,US,M
2024,SE,FT,Machine Learning Engineer,333500,USD,333500,US,0,US,M
2024,SE,FT,Machine Learning Engineer,183000,USD,183000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,260000,USD,260000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,192000,USD,192000,US,0,US,M
2024,EN,FT,Data Analyst,158000,USD,158000,US,0,US,M
2024,EN,FT,Data Analyst,105000,USD,105000,US,0,US,M
2024,SE,FT,Data Scientist,148000,USD,148000,US,0,US,M
2024,SE,FT,Data Scientist,110000,USD,110000,US,0,US,M
2024,MI,FT,Data Manager,128000,USD,128000,US,0,US,M
2024,MI,FT,Data Manager,81500,USD,81500,US,0,US,M
2024,SE,FT,Data Analyst,115000,USD,115000,US,0,US,M
2024,SE,FT,Data Analyst,75300,USD,75300,US,0,US,M
2024,MI,FT,Data Scientist,140000,USD,140000,US,100,US,M
2024,MI,FT,Data Scientist,100000,USD,100000,US,100,US,M
2024,MI,FT,ML Engineer,240000,USD,240000,US,0,US,M
2024,MI,FT,ML Engineer,140000,USD,140000,US,0,US,M
2024,MI,FT,Applied Scientist,222200,USD,222200,US,0,US,L
2024,MI,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2024,MI,FT,Data Scientist,187200,USD,187200,CA,0,CA,M
2024,MI,FT,Data Scientist,100800,USD,100800,CA,0,CA,M
2024,SE,FT,Data Engineer,153200,USD,153200,US,100,US,M
2024,SE,FT,Data Engineer,102200,USD,102200,US,100,US,M
2024,SE,FT,Robotics Software Engineer,240000,USD,240000,US,0,US,M
2024,SE,FT,Robotics Software Engineer,160000,USD,160000,US,0,US,M
2024,MI,FT,Data Analyst,105000,USD,105000,US,0,US,M
2024,MI,FT,Data Analyst,77000,USD,77000,US,0,US,M
2024,SE,FT,Data Engineer,207300,USD,207300,US,0,US,M
2024,SE,FT,Data Engineer,119000,USD,119000,US,0,US,M
2024,MI,FT,Machine Learning Engineer,160000,USD,160000,US,100,US,M
2024,MI,FT,Machine Learning Engineer,130000,USD,130000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,155000,USD,155000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,125000,USD,125000,US,0,US,M
2024,EX,FT,Machine Learning Engineer,265000,USD,265000,US,0,US,M
2024,EX,FT,Machine Learning Engineer,203800,USD,203800,US,0,US,M
2024,SE,FT,Data Analyst,135000,USD,135000,US,0,US,M
2024,SE,FT,Data Analyst,105000,USD,105000,US,0,US,M
2024,SE,FT,Analytics Engineer,345400,USD,345400,US,0,US,M
2024,SE,FT,Analytics Engineer,272700,USD,272700,US,0,US,M
2024,MI,FT,Robotics Software Engineer,198000,USD,198000,US,0,US,M
2024,MI,FT,Robotics Software Engineer,160000,USD,160000,US,0,US,M
2024,SE,FT,Data Engineer,198000,USD,198000,US,0,US,M
2024,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M
2024,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
2024,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M
2024,SE,FT,ML Engineer,250000,USD,250000,US,0,US,M
2024,SE,FT,ML Engineer,200000,USD,200000,US,0,US,M
2024,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M
2024,SE,FT,Data Scientist,139500,USD,139500,US,0,US,M
2024,SE,FT,Data Architect,160000,USD,160000,US,0,US,M
2024,SE,FT,Data Architect,110000,USD,110000,US,0,US,M
2024,SE,FT,Research Scientist,247600,USD,247600,US,0,US,L
2024,SE,FT,Research Scientist,127300,USD,127300,US,0,US,L
2024,SE,FT,Data Scientist,191500,USD,191500,US,0,US,M
2024,SE,FT,Data Scientist,111500,USD,111500,US,0,US,M
2024,SE,FT,Data Scientist,204800,USD,204800,US,0,US,M
2024,SE,FT,Data Scientist,115800,USD,115800,US,0,US,M
2024,SE,FT,Data Science Consultant,116000,USD,116000,US,0,US,M
2024,SE,FT,Data Science Consultant,90000,USD,90000,US,0,US,M
2024,SE,FT,Data Scientist,206000,USD,206000,US,100,US,M
2024,SE,FT,Data Scientist,140250,USD,140250,US,100,US,M
2024,SE,FT,Applied Scientist,225000,USD,225000,US,0,US,M
2024,MI,FT,Data Scientist,190000,USD,190000,US,100,US,M
